501409;Aceh Barat;Kab. Aceh Barat;Aceh;4.176594;96.124878
501400;Aceh Barat Daya;Kab. Aceh Barat Daya;Aceh;3.74;96.86
501404;Aceh Besar;Kab. Aceh Besar;Aceh;5.298143;95.596848
501401;Aceh Jaya;Kab. Aceh Jaya;Aceh;4.616666668;95.6167
501417;Aceh Selatan;Kab. Aceh Selatan;Aceh;3.28;97.22
501414;Aceh Singkil;Kab. Aceh Singkil;Aceh;2.31;97.85
501403;Aceh Tamiang;Kab. Aceh Tamiang;Aceh;4.284788;98.065338
501416;Aceh Tengah;Kab. Aceh Tengah;Aceh;4.56693;96.81466
501405;Aceh Tenggara;Kab. Aceh Tenggara;Aceh;3.507938;97.800293
501402;Aceh Timur;Kab. Aceh Timur;Aceh;4.940461;97.756348
501408;Aceh Utara;Kab. Aceh Utara;Aceh;5.026651;97.318268
5012832;Alapan;Kab. Simeulue;Aceh;2.816;95.739
5012578;Arongan Lambalek;Kab. Aceh Barat;Aceh;4.343;95.951
5012671;Atu Lintang;Kab. Aceh Tengah;Aceh;4.443;96.776
5012589;Babah Rot;Kab. Aceh Barat Daya;Aceh;3.92;96.706
5012686;Babul Makmur;Kab. Aceh Tenggara;Aceh;3.316;97.991
5012687;Babul Rahmah;Kab. Aceh Tenggara;Aceh;3.308;97.698
5012688;Babussalam;Kab. Aceh Tenggara;Aceh;3.493;97.801
5012689;Badar;Kab. Aceh Tenggara;Aceh;3.578;97.817
5012790;Baeutong Ateuh Banggalang;Kab. Nagan Raya;Aceh;4.461;96.524
5012841;Baiturrahman;Kota Banda Aceh;Aceh;5.545;95.318
5012600;Baitussalam;Kab. Aceh Besar;Aceh;5.605;95.388
5012630;Bakongan;Kab. Aceh Selatan;Aceh;2.962;97.47
5012631;Bakongan Timur;Kab. Aceh Selatan;Aceh;2.902;97.578
5012726;Baktiya;Kab. Aceh Utara;Aceh;5.09;97.405
5012727;Baktiya Barat;Kab. Aceh Utara;Aceh;5.132;97.34
5012690;Bambel;Kab. Aceh Tenggara;Aceh;3.457;97.904
501397;Banda Aceh;Kota Banda Aceh;Aceh;5.54491;95.34312
5012701;Banda Alam;Kab. Aceh Timur;Aceh;4.86;97.687
5012728;Banda Baro;Kab. Aceh Utara;Aceh;5.193;96.969
5012824;Banda Baru;Kab. Pidie Jaya;Aceh;5.264;96.1
5012659;Banda Mulia;Kab. Aceh Tamiang;Aceh;4.445;98.144
5012842;Banda Raya;Kota Banda Aceh;Aceh;5.524;95.312
5012855;Banda Sakti;Kota Lhokseumawe;Aceh;5.181;97.141
5012752;Bandar;Kab. Bener Meriah;Aceh;4.73;96.949
5012825;Bandar Dua;Kab. Pidie Jaya;Aceh;5.091;96.301
5012660;Bandar Pusaka;Kab. Aceh Tamiang;Aceh;4.285;97.839
5012802;Batee;Kab. Pidie;Aceh;5.417;95.888
5012672;Bebesen;Kab. Aceh Tengah;Aceh;4.643;96.802
5012661;Bendahara;Kab. Aceh Tamiang;Aceh;4.403;98.188
5012753;Bener Kelipah;Kab. Bener Meriah;Aceh;4.77;96.915
501412;Bener Meriah;Kab. Bener Meriah;Aceh;4.76927;96.99015
5012791;Beutong;Kab. Nagan Raya;Aceh;4.328;96.535
5012673;Bies;Kab. Aceh Tengah;Aceh;4.607;96.786
5012674;Bintang;Kab. Aceh Tengah;Aceh;4.575;96.998
5012702;Birem Bayeun;Kab. Aceh Timur;Aceh;4.479;97.828
501398;Bireun;Kab. Bireuen;Aceh;5.23;96.72
5012601;Blang Bintang;Kab. Aceh Besar;Aceh;5.505;95.425
5012779;Blang Jenrango;Kab. Gayo Lues;Aceh;4.016;97.271
5012780;Blang Kejeren;Kab. Gayo Lues;Aceh;3.996;97.341
5012856;Blang Mangat;Kota Lhokseumawe;Aceh;5.119;97.13
5012781;Blang Pegayon;Kab. Gayo Lues;Aceh;3.814;97.286
5012590;Blangpidie;Kab. Aceh Barat Daya;Aceh;3.743;96.832
5012579;Bubon;Kab. Aceh Barat;Aceh;4.301;96.12
5012754;Bukit;Kab. Bener Meriah;Aceh;4.724;96.867
5012691;Bukit Tusam;Kab. Aceh Tenggara;Aceh;3.412;97.866
5012675;Celala;Kab. Aceh Tengah;Aceh;4.552;96.685
5012725;Cot Girek;Kab. Aceh Utara;Aceh;4.833;97.33
5012782;Dabun Gelang;Kab. Gayo Lues;Aceh;3.933;97.503
5012649;Danau Paris;Kab. Aceh Singkil;Aceh;2.298;98.112
5012703;Darul Aman;Kab. Aceh Timur;Aceh;4.962;97.709
5012704;Darul Falah;Kab. Aceh Timur;Aceh;5.01;97.638
5012692;Darul Hasanah;Kab. Aceh Tenggara;Aceh;3.51;97.568
5012622;Darul Hikmah;Kab. Aceh Jaya;Aceh;4.89;95.624
5012705;Darul Iksan;Kab. Aceh Timur;Aceh;4.905;97.757
5012602;Darul Imarah;Kab. Aceh Besar;Aceh;5.501;95.315
5012603;Darul Kamal;Kab. Aceh Besar;Aceh;5.464;95.32
5012792;Darul Makmur;Kab. Nagan Raya;Aceh;4.002;96.535
5012604;Darussalam;Kab. Aceh Besar;Aceh;5.594;95.42
5012693;Deleng Pokhisen;Kab. Aceh Tenggara;Aceh;3.537;97.861
5012803;Delima;Kab. Pidie;Aceh;5.339;95.903
5012729;Dewantara;Kab. Aceh Utara;Aceh;5.239;97.017
5012755;Gajah Putih;Kab. Bener Meriah;Aceh;4.808;96.76
5012762;Ganda Pura;Kab. Bireuen;Aceh;5.22;96.888
501399;Gayo Lues;Kab. Gayo Lues;Aceh;3.97798;97.32296
5012804;Geumpang;Kab. Pidie;Aceh;4.823;96.195
5012805;Glumpang Baro;Kab. Pidie;Aceh;5.275;96.03
5012806;Glumpang Tiga;Kab. Pidie;Aceh;5.208;96.036
5012730;Greuredung Pase;Kab. Aceh Utara;Aceh;4.949;97.017
5012807;Grong-Grong;Kab. Pidie;Aceh;5.37;95.903
5012650;Gunung Meriah;Kab. Aceh Singkil;Aceh;2.387;97.97
5012706;Idi Rayeuk;Kab. Aceh Timur;Aceh;4.962;97.752
5012707;Idi Timur;Kab. Aceh Timur;Aceh;4.915;97.79
5012708;Idi Tunong;Kab. Aceh Timur;Aceh;4.916;97.725
5012623;Indra Jaya;Kab. Aceh Jaya;Aceh;5.016;95.414
5012709;Indra Makmur;Kab. Aceh Timur;Aceh;4.871;97.589
5012800;Indrajaya;Kab. Pidie;Aceh;5.323613;95.936793
5012605;Indrapuri;Kab. Aceh Besar;Aceh;5.421;95.446
5012606;Ingin Jaya;Kab. Aceh Besar;Aceh;5.511;95.367
5012676;Jagong Jeget;Kab. Aceh Tengah;Aceh;4.387;96.727
5012763;Jangka;Kab. Bireuen;Aceh;5.242;96.781
5012826;Jangka Buya;Kab. Pidie Jaya;Aceh;5.22;96.327
5012621;Jaya;Kab. Aceh Jaya;Aceh;4.787;95.645
5012843;Jaya Baru;Kota Banda Aceh;Aceh;5.535;95.297
5012591;Jeumpa;Kab. Aceh Barat Daya;Aceh;3.762;96.808
5012764;Jeumpa;Kab. Bireuen;Aceh;5.206;96.652
5012765;Jeunieb;Kab. Bireuen;Aceh;5.079;96.482
5012580;Johan Pahlawan;Kab. Aceh Barat;Aceh;4.199;96.12
5012766;Juli;Kab. Bireuen;Aceh;5.046;96.685
5012710;Julok;Kab. Aceh Timur;Aceh;5.036;97.589
5012662;Karang Baru;Kab. Aceh Tamiang;Aceh;4.337;98.071
5012581;Kaway Enam Belas;Kab. Aceh Barat;Aceh;4.269;96.216
5012677;Kebayakan;Kab. Aceh Tengah;Aceh;4.647;96.872
5012663;Kejuruan Muda;Kab. Aceh Tamiang;Aceh;4.212;98.024
5012808;Kembang Tanjong;Kab. Pidie;Aceh;5.312;96.036
5012694;Ketambe;Kab. Aceh Tenggara;Aceh;3.689;97.719
5012678;Ketol;Kab. Aceh Tengah;Aceh;4.819;96.621
5012624;Keude Panga;Kab. Aceh Jaya;Aceh;4.641;95.793
5012809;Keumala;Kab. Pidie;Aceh;5.23;95.867
5012632;Kluet Selatan;Kab. Aceh Selatan;Aceh;3.051;97.459
5012633;Kluet Tengah;Kab. Aceh Selatan;Aceh;3.431;97.308
5012634;Kluet Timur;Kab. Aceh Selatan;Aceh;3.171;97.459
5012635;Kluet Utara;Kab. Aceh Selatan;Aceh;3.122;97.34
5012636;Kota Bahagia;Kab. Aceh Selatan;Aceh;3.011;97.546
5012651;Kota Baharu;Kab. Aceh Singkil;Aceh;2.456;97.85
5012607;Kota Jantho;Kab. Aceh Besar;Aceh;5.159;95.687
5012767;Kota Juang;Kab. Bireuen;Aceh;5.206;96.711
5012664;Kota Kuala Simpang;Kab. Aceh Tamiang;Aceh;4.283;98.058
5012810;Kota Sigli;Kab. Pidie;Aceh;5.384;95.96
5012608;Krueng Barona Jaya;Kab. Aceh Besar;Aceh;5.55;95.365
5012625;Krueng Sabee;Kab. Aceh Jaya;Aceh;4.826;95.856
5012768;Kuala;Kab. Bireuen;Aceh;5.234755;96.713208
5012793;Kuala;Kab. Nagan Raya;Aceh;4.095;96.29
5012652;Kuala Baru;Kab. Aceh Singkil;Aceh;2.389;97.73
5012592;Kuala Batee;Kab. Aceh Barat Daya;Aceh;3.939;96.813
5012794;Kuala Pesisir;Kab. Nagan Raya;Aceh;4.096;96.226
5012844;Kuta Alam;Kota Banda Aceh;Aceh;5.564;95.325
5012609;Kuta Baro;Kab. Aceh Besar;Aceh;5.547;95.425
5012769;Kuta Blang;Kab. Bireuen;Aceh;5.205;96.829
5012610;Kuta Cot Glie;Kab. Aceh Besar;Aceh;5.306;95.498
5012731;Kuta Makmur;Kab. Aceh Utara;Aceh;5.094;97.039
5012611;Kuta Malaka;Kab. Aceh Besar;Aceh;5.427;95.388
5012783;Kuta Panjang;Kab. Gayo Lues;Aceh;3.996;97.291532
5012845;Kuta Raja;Kota Banda Aceh;Aceh;5.57;95.316
5012679;Kute Panang;Kab. Aceh Tengah;Aceh;4.684;96.781
5012637;Labuhan Haji;Kab. Aceh Selatan;Aceh;3.564;97.017
5012638;Labuhan Haji Barat;Kab. Aceh Selatan;Aceh;3.584;96.974
5012639;Labuhan Haji Timur;Kab. Aceh Selatan;Aceh;3.603;97.125
5012732;Langkahan;Kab. Aceh Utara;Aceh;4.872;97.459
501406;Langsa;Kota Langsa;Aceh;4.48439;97.92143
5012850;Langsa Barat;Kota Langsa;Aceh;4.508;97.991
5012851;Langsa Baro;Kota Langsa;Aceh;4.488;97.926
5012852;Langsa Kota;Kota Langsa;Aceh;4.472;97.975
5012853;Langsa Lama;Kota Langsa;Aceh;4.452;97.964
5012854;Langsa Timur;Kota Langsa;Aceh;4.446;98.013
5012733;Lapang;Kab. Aceh Utara;Aceh;5.148;97.292
5012695;Lawe Alas;Kab. Aceh Tenggara;Aceh;3.437;97.817
5012696;Lawe Bulan;Kab. Aceh Tenggara;Aceh;3.502;97.866
5012697;Lawe Sigala-gala;Kab. Aceh Tenggara;Aceh;3.356;97.926
5012698;Lawe Sumur;Kab. Aceh Tenggara;Aceh;3.482;97.888
5012593;Lembah Sabil;Kab. Aceh Barat Daya;Aceh;3.624;97.017
5012612;Lembah Seulawah;Kab. Aceh Besar;Aceh;5.388;95.708
5012598;Leupung;Kab. Aceh Besar;Aceh;5.391;95.261
5012685;Leuser;Kab. Aceh Tenggara;Aceh;3.643;97.693
5012613;Lhoknga;Kab. Aceh Besar;Aceh;5.465;95.257
501407;Lhokseumawe;Kota Lhokseumawe;Aceh;5.18;97.12
5012734;Lhoksukon;Kab. Aceh Utara;Aceh;5.038;97.373
5012614;Lhoong;Kab. Aceh Besar;Aceh;5.266;95.289
5012680;Linge;Kab. Aceh Tengah;Aceh;4.323;97.049
5012861;Longkib;Kota Subulussalam;Aceh;2.565;97.817
5012846;Lueng Bata;Kota Banda Aceh;Aceh;5.54;95.333
5012681;Lut Tawar;Kab. Aceh Tengah;Aceh;4.599;96.873
5012711;Madat;Kab. Aceh Timur;Aceh;5.171;97.513
5012770;Makmur;Kab. Bireuen;Aceh;5.134;96.831
5012811;Mane;Kab. Pidie;Aceh;4.891;96.083
5012594;Manggeng;Kab. Aceh Barat Daya;Aceh;3.62;96.915
5012665;Manyak Payed;Kab. Aceh Tamiang;Aceh;4.425;98.057
5012735;Matang Kuli;Kab. Aceh Utara;Aceh;5.034;97.27
5012756;Mesidah;Kab. Bener Meriah;Aceh;4.754;97.028
5012615;Mesjid Raya;Kab. Aceh Besar;Aceh;5.567;95.509
5012640;Meukek;Kab. Aceh Selatan;Aceh;3.593;97.222
5012827;Meurah Dua;Kab. Pidie Jaya;Aceh;5.232;96.26
5012736;Meurah Mulia;Kab. Aceh Utara;Aceh;5.071;97.211
5012847;Meuraksa;Kota Banda Aceh;Aceh;5.553;95.294
5012582;Meureubo;Kab. Aceh Barat;Aceh;4.147;96.216
5012812;Mila;Kab. Pidie;Aceh;5.287;95.882
5012616;Montasik;Kab. Aceh Besar;Aceh;5.465;95.422
5012737;Muara Batu;Kab. Aceh Utara;Aceh;5.245;96.947
5012857;Muara Dua;Kota Lhokseumawe;Aceh;5.16;97.13
5012858;Muara Satu;Kota Lhokseumawe;Aceh;5.197;97.082
5012813;Muara Tiga;Kab. Pidie;Aceh;5.512;95.793
5012814;Mutiara;Kab. Pidie;Aceh;5.282;95.975
5012815;Mutiara Timur;Kab. Pidie;Aceh;5.255;95.988
501415;Nagan Raya;Kab. Nagan Raya;Aceh;4.017699;96.344604
5012738;Nibong;Kab. Aceh Utara;Aceh;5.032;97.219
5012739;Nisam;Kab. Aceh Utara;Aceh;5.177;97.017
5012740;Nisam Antara;Kab. Aceh Utara;Aceh;5.033;96.953
5012712;Nurussalam;Kab. Aceh Timur;Aceh;4.978;97.66
5012816;Padang Tiji;Kab. Pidie;Aceh;5.345;95.835
5012771;Pandrah;Kab. Bireuen;Aceh;5.059;96.439
5012577;Pantai Ceureumen;Kab. Aceh Barat;Aceh;4.409;96.309
5012784;Pantan Cuaca;Kab. Gayo Lues;Aceh;4.179;97.2
5012713;Pante Bidari;Kab. Aceh Timur;Aceh;4.806;97.489
5012828;Pante Raja;Kab. Pidie Jaya;Aceh;5.253;96.147
5012583;Panton Reu;Kab. Aceh Barat;Aceh;4.443;96.205
5012641;Pasie Raja;Kab. Aceh Selatan;Aceh;3.202;97.297
5012626;Pasie Raya;Kab. Aceh Jaya;Aceh;4.599;95.962
5012741;Paya Bakong;Kab. Aceh Utara;Aceh;4.916;97.243
5012682;Pegasing;Kab. Aceh Tengah;Aceh;4.51;96.77
5012862;Penanggalan;Kota Subulussalam;Aceh;2.652;98.068
5012757;Permata;Kab. Bener Meriah;Aceh;4.837;96.942
5012772;Peudada;Kab. Bireuen;Aceh;5.047;96.556
5012714;Peudawa;Kab. Aceh Timur;Aceh;4.879;97.817
5012617;Peukan Bada;Kab. Aceh Besar;Aceh;5.533;95.242
5012817;Peukan Baro;Kab. Pidie;Aceh;5.328;95.967
5012773;Peulimbang;Kab. Bireuen;Aceh;5.037;96.503
5012715;Peunaron;Kab. Aceh Timur;Aceh;4.624;97.633
5012716;Peureulak;Kab. Aceh Timur;Aceh;4.809;97.892
5012717;Peureulak Barat;Kab. Aceh Timur;Aceh;4.858;97.861
5012718;Peureulak Timur;Kab. Aceh Timur;Aceh;4.714;97.883
5012774;Peusangan;Kab. Bireuen;Aceh;5.2;96.76
5012775;Peusangan Selatan;Kab. Bireuen;Aceh;5.055;96.76
5012776;Peusangan Siblah Krueng;Kab. Bireuen;Aceh;5.076;96.802
5012823;Pidi Jaya;Kab. Pidie Jaya;Aceh;4.988;96.28
501411;Pidie;Kab. Pidie;Aceh;5.377449;95.958023
5012818;Pidie;Kab. Pidie;Aceh;5.074;95.94
501605;Pidie Jaya;Kab. Pidie Jaya;Aceh;5.250281;96.174316
5012785;Pining;Kab. Gayo Lues;Aceh;3.992;97.654
5012758;Pintu Rime Gayo;Kab. Bener Meriah;Aceh;4.859722;96.77
5012742;Pirak Timur;Kab. Aceh Utara;Aceh;4.988;97.276
5012648;Pulau Banyak;Kab. Aceh Singkil;Aceh;2.166;97.25
5012653;Pulau Banyak Barat;Kab. Aceh Singkil;Aceh;2.147;97.286
5012599;Pulo Aceh;Kab. Aceh Besar;Aceh;5.697;95.091
5012786;Putri Betung;Kab. Gayo Lues;Aceh;3.752;97.481
5012666;Rantau;Kab. Aceh Tamiang;Aceh;4.303;98.101
5012719;Rantau Peureulak;Kab. Aceh Timur;Aceh;4.719136;97.761547
5012720;Rantau Selamat;Kab. Aceh Timur;Aceh;4.635329;97.719
5012787;Rikit Gaib;Kab. Gayo Lues;Aceh;4.138;97.286
5012863;Rundeng;Kota Subulussalam;Aceh;2.692;97.85
5012683;Rusip Antara;Kab. Aceh Tengah;Aceh;4.739;96.45
501410;Sabang;Kota Sabang;Aceh;5.83886;95.29535
5012819;Sakti;Kab. Pidie;Aceh;5.25;95.943
5012833;Salang;Kab. Simeulue;Aceh;2.664;95.877
5012642;Samadua;Kab. Aceh Selatan;Aceh;3.342;97.189
5012777;Samalanga;Kab. Bireuen;Aceh;5.08;96.375
5012584;Samatiga;Kab. Aceh Barat;Aceh;4.23;96.046
5012627;Sampoiniet;Kab. Aceh Jaya;Aceh;4.933;95.498
5012743;Samudera;Kab. Aceh Utara;Aceh;5.128;97.227
5012643;Sawang;Kab. Aceh Selatan;Aceh;3.426;97.116
5012744;Sawang;Kab. Aceh Utara;Aceh;5.044;96.899
5012667;Sekerak;Kab. Aceh Tamiang;Aceh;4.325;97.926
5012699;Semadam;Kab. Aceh Tenggara;Aceh;3.392;97.888
5012721;Serbajadi;Kab. Aceh Timur;Aceh;4.441;97.524
5012668;Seruway;Kab. Aceh Tamiang;Aceh;4.357;98.18
5012595;Setia;Kab. Aceh Barat Daya;Aceh;3.701;96.872
5012628;Setia Bakti;Kab. Aceh Jaya;Aceh;4.746;95.603
5012618;Seulimuem;Kab. Aceh Besar;Aceh;5.472;95.624
5012795;Seunangan;Kab. Nagan Raya;Aceh;4.238;96.29
5012796;Seunangan Timur;Kab. Nagan Raya;Aceh;4.309;96.343
5012745;Seunudon;Kab. Aceh Utara;Aceh;5.144;97.442
5012684;Silih Nara;Kab. Aceh Tengah;Aceh;4.633;96.727
501413;Simeulue;Kab. Simeulue;Aceh;2.49392;96.18441
5012834;Simeulue Barat;Kab. Simeulue;Aceh;2.783;95.919
5012835;Simeulue Cut;Kab. Simeulue;Aceh;2.599;95.935
5012836;Simeulue Tengah;Kab. Simeulue;Aceh;2.624;96.046
5012837;Simeulue Timur;Kab. Simeulue;Aceh;2.514;96.311
5012722;Simpang Jernih;Kab. Aceh Timur;Aceh;4.332;97.757
5012654;Simpang Kanan;Kab. Aceh Singkil;Aceh;2.426;98.035
5012864;Simpang Kiri;Kota Subulussalam;Aceh;2.682;97.97
5012746;Simpang Kramat;Kab. Aceh Utara;Aceh;5.031;97.082
5012778;Simpang Mamplam;Kab. Bireuen;Aceh;5.1;96.418
5012619;Simpang Tiga;Kab. Aceh Besar;Aceh;5.471;95.351
5012820;Simpang Tiga;Kab. Pidie;Aceh;5.349;95.99
5012723;Simpang Ulim;Kab. Aceh Timur;Aceh;5.108;97.578
5012655;Singkil;Kab. Aceh Singkil;Aceh;2.358;97.872
5012656;Singkil Utara;Kab. Aceh Singkil;Aceh;2.299;97.981
5012657;Singkohor;Kab. Aceh Singkil;Aceh;2.534;97.937
501606;Subulussalam;Kota Subulussalam;Aceh;2.6453;98.02611
5012859;Suka Jaya;Kota Sabang;Aceh;5.799;95.32
5012860;Suka Karya;Kota Sabang;Aceh;5.847;95.263
5012797;Suka Makmue;Kab. Nagan Raya;Aceh;4.177;96.311
5012620;Suka Makmur;Kab. Aceh Besar;Aceh;5.401;95.362
5012865;Sultan Daulat;Kota Subulussalam;Aceh;2.791;97.915
5012585;Sungai Mas;Kab. Aceh Barat;Aceh;4.577;96.11
5012724;Sungai Raya;Kab. Aceh Timur;Aceh;4.662;97.937
5012658;Suro Makmur;Kab. Aceh Singkil;Aceh;2.524;98.035
5012596;Susoh;Kab. Aceh Barat Daya;Aceh;3.722;96.829
5012747;Syamtalira Aron;Kab. Aceh Utara;Aceh;5.107;97.259
5012748;Syamtalira Bayu;Kab. Aceh Utara;Aceh;5.077;97.184
5012848;Syiah Kuala;Kota Banda Aceh;Aceh;5.584;95.346
5012759;Syiah Utama;Kab. Bener Meriah;Aceh;4.65;97.135
5012798;Tadu Raya;Kab. Nagan Raya;Aceh;4.064;96.386
5012669;Tamiang Hulu;Kab. Aceh Tamiang;Aceh;4.153;97.828
5012700;Tanah Alas;Kab. Aceh Tenggara;Aceh;3.284;97.972
5012749;Tanah Jambo Aye;Kab. Aceh Utara;Aceh;5.181;97.484
5012750;Tanah Luas;Kab. Aceh Utara;Aceh;4.969;97.146
5012751;Tanah Pasir;Kab. Aceh Utara;Aceh;5.138;97.259
5012597;Tangan-tangan;Kab. Aceh Barat Daya;Aceh;3.695;96.942
5012801;Tangse;Kab. Pidie;Aceh;4.991;95.94
5012644;Tapaktuan;Kab. Aceh Selatan;Aceh;3.261;97.18
5012838;Teluk Dalam;Kab. Simeulue;Aceh;2.613;96.142
5012670;Tenggulun;Kab. Aceh Tamiang;Aceh;3.969;97.937
5012788;Terangon;Kab. Gayo Lues;Aceh;3.999;96.963
5012629;Teunom;Kab. Aceh Jaya;Aceh;4.436;95.877
5012839;Teupah Barat;Kab. Simeulue;Aceh;2.504;96.216
5012840;Teupah Selatan;Kab. Simeulue;Aceh;2.386;96.429
5012831;Teupah Tengah;Kab. Simeulue;Aceh;2.415;96.333
5012760;Timang Gajah;Kab. Bener Meriah;Aceh;4.766;96.781
5012821;Tiro;Kab. Pidie;Aceh;5.177;95.962
5012822;Titeue;Kab. Pidie;Aceh;5.209;95.909
5012829;Trienggadeng;Kab. Pidie Jaya;Aceh;5.207;96.163
5012799;Tripa Makmur;Kab. Nagan Raya;Aceh;3.932;96.418
5012789;Tripe Jaya;Kab. Gayo Lues;Aceh;4.14;96.985
5012645;Trumon;Kab. Aceh Selatan;Aceh;2.634;97.741
5012646;Trumon Tengah;Kab. Aceh Selatan;Aceh;2.901;97.665
5012647;Trumon Timur;Kab. Aceh Selatan;Aceh;2.89;97.806
5012849;Ulee Kareng;Kota Banda Aceh;Aceh;5.55;95.349
5012830;Ulim;Kab. Pidie Jaya;Aceh;5.231;96.272
5012761;Wih Pesam;Kab. Bener Meriah;Aceh;4.725;96.802
5012586;Woyla;Kab. Aceh Barat;Aceh;4.383;96.078
5012587;Woyla Barat ;Kab. Aceh Barat;Aceh;4.394;96.004
5012588;Woyla Timur;Kab. Aceh Barat;Aceh;4.475;96.089
5007853;Abang;Kab. Karangasem;Bali;-8.388828;115.677795
5007829;Abiansemal;Kab. Badung;Bali;-8.586453;115.223923
5007880;Alas Kedaton;Kab. Tabanan;Wisata Lokasi;-8.529;115.155
501162;Amlapura;Kab. Karangasem;Bali;-8.42;115.61
5007876;Bandara Ngurah Rai;Kab. Badung;Bali;-8.746;115.166
501163;Bangli;Kab. Bangli;Bali;-8.43;115.35
5007838;Banjar;Kab. Buleleng;Bali;-8.219646;115.047455
5007859;Banjarangkan;Kab. Klungkung;Bali;-8.55;115.373
5007869;Baturiti;Kab. Tabanan;Bali;-8.33;115.186
5007856;Bebandem;Kab. Karangasem;Bali;-8.44;115.536
501624;Bedugul;Kab. Tabanan;Bali;-8.275;115.166
501620;Besakih;Kab. Karangasem;Bali;-8.374;115.45
5007845;Blahbatuh;Kab. Gianyar;Bali;-8.566;115.295
5007840;Buleleng;Kab. Buleleng;Bali;-8.114;115.079
5007837;Busungbiu;Kab. Buleleng;Bali;-8.258;114.968
5007861;Dawan;Kab. Klungkung;Bali;-8.542;115.442
501164;Denpasar;Kota Denpasar;Bali;-8.643480;115.224609
5007872;Denpasar Barat;Kota Denpasar;Bali;-8.678779;115.204010
5007874;Denpasar Selatan;Kota Denpasar;Bali;-8.704572;115.220490
5007873;Denpasar Timur;Kota Denpasar;Bali;-8.666560;115.242462
5007871;Denpasar Utara;Kota Denpasar ;Bali;-8.635;115.206
5007835;Gerokgak;Kab. Gerokgak;Bali;-8.183;114.782
501165;Gianyar;Kab. Gianyar;Bali;-8.54;115.33
1100024;Gilimanuk;Kab. Gilimanuk;Bali;-8.163405;114.436169
5007886;Gunung Batur;Kab. Bangli;Wisata Lokasi;-8.239;115.377
5007881;Jatiluwih;Kab. Tabanan;Bali;-8.37;115.131
5007909;Kec. Gianyar;Kab. Gianyar;Bali;-8.542;115.321
5007834;Kec. Kintamani;Kab. Bangli;Bali;-8.244;115.327
5007910;Kec. Melaya;Kab. Jembrana;Bali;-8.249;114.502
5007911;Kec. Negara;Kab. Jembrana;Bali;-8.356;114.619
5007908;Kec. Tabanan;Kab. Tabanan;Bali;-8.535;115.113
5007912;Kec. Ubud;Kab. Gianyar;Bali;-8.508;115.265
5007831;Kec.Bangli;Kab. Bangli;Bali;-8.454;115.354
5007866;Kediri;Kab. Tabanan;Bali;-8.554;115.14
5007865;Kerambitan;Kab. Tabanan;Bali;-8.551825;115.054321
501621;Kintamani;Kab. Bangli;Bali;-8.260419;115.328293
5007860;Klungkung;Kab. Klungkung;Bali;-8.524;115.402
5007855;Kubu;Kab. Karangasem;Bali;-8.318;115.568
5007842;Kubutambahan;Kab. Buleleng;Bali;-8.079625;115.201263
501622;Kuta;Kab. Badung;Bali;-8.722;115.169
5007827;Kuta Selatan;Kab. Badung;Bali;-8.81;115.167
5007825;Kuta Utara;Kab. Badung;Bali;-8.629;115.174
5007852;Manggis;Kab. Karangasem;Bali;-8.497;115.513
5007867;Marga;Kab. Tabanan;Bali;-8.48;115.17
5002289;Melaya;Kab. Jembrana;Bali;-8.280040;114.510584
5002290;Mendoyo;Kab. Jembrana;Bali;-8.390059;114.780092
5007849;Mendoyo;Kab. Jembrana;Bali;-8.348;114.739
501166;Mengwi;Kab. Badung;Bali;-8.53;115.2
5007828;Mengwi;Kab. Badung;Bali;-8.559;115.168
501167;Negara;Kab. Jembrana;Bali;-8.3;114.666667
501625;Nusa Dua;Kab. Badung;Bali;-8.796;115.227
5007885;Nusa Lembongan;Kab. Klungkung;Wisata Lokasi;-8.679;115.442
5007858;Nusa Penida;Kab. Klungkung;Bali;-8.674;115.547
5007889;Pantai Amed;Kab. Karangasem;Wisata Lokasi;-8.335;115.657
5007888;Pantai Candidasa;Kab. Karangasem;Wisata Lokasi;-8.509;115.568
5007883;Pantai Dreamland;Kab. Badung;Wisata Lokasi;-8.799;115.117
5007884;Pantai Pandawa;Kab. Badung;Wisata Lokasi;-8.845;115.185
5007890;Pantai Tulamben;Kab. Karangasem;Wisata Lokasi;-8.277;115.594
5007848;Payangan;Kab. Gianyar;Bali;-8.350785;115.252075
5002291;Pekutatan;Kab. Jembrana;Bali;-8.430093;114.880085
5007850;Pekutatan;Kab. Jembrana;Bali;-8.414;114.858
5007902;Pelabuhan Benoa;Kab. Badung;Bali;-8.743;115.211
5007879;Pelabuhan Celukan Bawang;Kab. Buleleng;Bali;-8.188;114.831
5007875;Pelabuhan Gilimanuk;Kab. Jembrana;Bali;-8.161;114.437
5007903;Pelabuhan Padang Bai;Kab. Karangasem;Bali;-8.534;115.509
5007868;Penebel;Kab. Tabanan;Bali;-8.437;115.142
5007830;Petang;Kab. Badung;Bali;-8.4;115.218
5007892;Pulau Menjangan;Kab. Buleleng;Wisata Lokasi;-8.098;114.514
5007870;Pupuan;Kab. Tabanan;Bali;-8.313;115.003
5007882;Pura Uluwatu;Kab. Badung;Wisata Lokasi;-8.824;115.084
5007851;Rendang;Kab. Karangasem;Bali;-8.409;115.421
5002263;Sangga Langit;Kab. Buleleng;Bali;-8.182946;114.763184
501626;Sanur;Kota Denpasar;Bali;-8.693;115.253
